authorDisplayName;likeCount;Text;publishedAt;cleaned_text;sentiment_category;word_count
;1;@AleamsBarra @YahyaAbdRmn Sepemahaman saya ini ada kaitannya dengan waktu di timur yang lebih awal sehingga tinggal mengikuti parameter hilal di ujung barat saja. Krn KHGT perlu mempertimbangkan kesamaan siklus siang/malam atau pergantian hari sebagai rujukan tercapainya penyeragaman tanggal Hijriahnya;Wed Feb 18 18:52:15 +0000 2026;Sepemahaman saya ini ada kaitannya dengan waktu di timur yang lebih awal sehingga tinggal mengikuti parameter hilal di ujung barat saja  Krn KHGT perlu mempertimbangkan kesamaan siklus siang malam atau pergantian hari sebagai rujukan tercapainya penyeragaman tanggal Hijriahnya;neutral;38
;0;@AgiMaulanaXyz @ainunnajib Banyak loh yang menjelaskan dengan ilmu tp nun itu tidak membuka ruang diskusi merasa pendapatnya paling benar. Bisa dilihat dari dia nge reply di akun2 MU yang menjelaskan khgt dengan narasi yang cenderung menyalahkan yang diulang2 dan menggunakan AI.;Wed Feb 18 18:15:58 +0000 2026;Banyak loh yang menjelaskan dengan ilmu tp nun itu tidak membuka ruang diskusi merasa pendapatnya paling benar  Bisa dilihat dari dia nge reply di akun2 MU yang menjelaskan khgt dengan narasi yang cenderung menyalahkan yang diulang2 dan menggunakan AI;negative;39
;1;"@fizzzzyyyyyyy @curtisjonesid Tahun Hijriah astronomis ≈ 354 367 hari. Sedangkan KHGT hanya mengenal: 354 hari atau 355 hari. Ada sisa waktu (≈ 0 367 hari/tahun) yang tidak pernah benar-benar habis &amp; terakumulasi dalam jangka panjang. Beda dengan tahun Masehi yg ada tahun Kabisat. Ini yg bikin bingung.";Wed Feb 18 18:15:07 +0000 2026;Tahun Hijriah astronomis   354 367 hari  Sedangkan KHGT hanya mengenal  354 hari atau 355 hari  Ada sisa waktu    0 367 hari tahun  yang tidak pernah benar benar habis  amp  terakumulasi dalam jangka panjang  Beda dengan tahun Masehi yg ada tahun Kabisat  Ini yg bikin bingung;negative;45
;0;17 Februari / 30 Sya'ban : Pemerintah menetapkan malam pertama Ramadhan adalah malam Kamis. Untuk KHGT sudah masuk 1 Ramadhan;Wed Feb 18 17:07:34 +0000 2026;17 Februari   30 Sya ban   Pemerintah menetapkan malam pertama Ramadhan adalah malam Kamis  Untuk KHGT sudah masuk 1 Ramadhan;neutral;19
;0;@rzfjri @DVerdian @MiskinTV_ Ya memang. Sedari awal kan beliau hanya nanya kenapa kok pake standar KHGT ...dst ga ada yg salah dari pertanyaan dia. Kalo kemudian ada yg emosi ya aneh... pertanyaan itu sedari awal ditujukan untuk pentolan Muhammadiah bukan awam Muhammadiah. btw saya jg Muhammadiah;Wed Feb 18 17:03:05 +0000 2026;Ya memang  Sedari awal kan beliau hanya nanya kenapa kok pake standar KHGT    dst ga ada yg salah dari pertanyaan dia  Kalo kemudian ada yg emosi ya aneh    pertanyaan itu sedari awal ditujukan untuk pentolan Muhammadiah bukan awam Muhammadiah  btw saya jg Muhammadiah;negative;43
;0;@anna_hasbie @nuemontserrat @Dade88020008 @ainunnajib @dantepamungkas @muhammadiyah Benar KHGT bertujuan menyatukan kalender Hijriah global tapi implementasi Muhammadiyah (18 Feb) dan Turki (19 Feb) berbeda karena variasi kriteria imkanur rukyah dan perhitungan visibilitas hilal. Ini menunjukkan proses unifikasi masih berkembang.;Wed Feb 18 16:53:31 +0000 2026;Benar KHGT bertujuan menyatukan kalender Hijriah global tapi implementasi Muhammadiyah  18 Feb  dan Turki  19 Feb  berbeda karena variasi kriteria imkanur rukyah dan perhitungan visibilitas hilal  Ini menunjukkan proses unifikasi masih berkembang;negative;32
;0;@anna_hasbie @nuemontserrat @Dade88020008 @ainunnajib @dantepamungkas @muhammadiyah Menurut KHGT Turki awal Ramadan 1447 H jatuh pada Kamis 19 Februari 2026 berdasarkan pengumuman Diyanet dan kriteria imkanur rukyah global. Sementara Muhammadiyah menggunakan KHGT Tunggal pada 18 Februari. Selamat menunaikan ibadah!;Wed Feb 18 16:49:08 +0000 2026;Menurut KHGT Turki awal Ramadan 1447 H jatuh pada Kamis 19 Februari 2026 berdasarkan pengumuman Diyanet dan kriteria imkanur rukyah global  Sementara Muhammadiyah menggunakan KHGT Tunggal pada 18 Februari  Selamat menunaikan ibadah;neutral;32
;0;@nuemontserrat @Dade88020008 @ainunnajib @dantepamungkas @grok @muhammadiyah @grok menurut KHGT Turki ramadan mulai kapan?;Wed Feb 18 16:47:40 +0000 2026;menurut KHGT Turki ramadan mulai kapan;neutral;6
;0;@GradyNagara @muhammadiyah Yang luput dari perhatian anda adalah adanya dalil2 umum Quran yang menjustifikasi kalender matahari sebagamana yang digunakan MU untuk menjustifikasi KHGT.;Wed Feb 18 16:29:28 +0000 2026;Yang luput dari perhatian anda adalah adanya dalil2 umum Quran yang menjustifikasi kalender matahari sebagamana yang digunakan MU untuk menjustifikasi KHGT;negative;21
;6;@KabarMuh_ID Simpel aja kalau KHGT itu justru menyelisih Nabi kok bisa? Karena Nabi menyuruh kita menggenapkan Sya'ban menjadi 30 hari jika hilal tidak terlihat. Sehingga Umat Islam puasa 29 Hari. Jika terlihat maka puasa 30 hari. Jadi Ru'yat dulu baru Hisab. Ya kan Gus @ainunnajib ?;Wed Feb 18 16:18:09 +0000 2026;Simpel aja kalau KHGT itu justru menyelisih Nabi kok bisa  Karena Nabi menyuruh kita menggenapkan Sya ban menjadi 30 hari jika hilal tidak terlihat  Sehingga Umat Islam puasa 29 Hari  Jika terlihat maka puasa 30 hari  Jadi Ru yat dulu baru Hisab  Ya kan Gus;negative;45
;2;@musashi_masabi Biasanya ngurusin Kuburan dan EO kematian seperti Haul Tahlilan dsb. Ngapain bahas KHGT;Wed Feb 18 16:17:18 +0000 2026;Biasanya ngurusin Kuburan dan EO kematian seperti Haul Tahlilan dsb  Ngapain bahas KHGT;negative;13
;0;"karena menjual argumen sosial-teologis dengan kemasan sains murni. Sebagai peneliti independen: saya pro-unifikasi tapi KHGT belum matang &amp; MABIMS terlalu parokial. Yang dibutuhkan bukan kalender yang lebih ilmiah tapi proses konsensus yang lebih legitimate.";Wed Feb 18 16:05:46 +0000 2026;karena menjual argumen sosial teologis dengan kemasan sains murni  Sebagai peneliti independen  saya pro unifikasi tapi KHGT belum matang  amp  MABIMS terlalu parokial  Yang dibutuhkan bukan kalender yang lebih ilmiah tapi proses konsensus yang lebih legitimate;negative;36
;2;@jogj2653 @hasyimmah @ainunnajib Maka nya dia ngk setuju sm khgt soal nya ngk bs ngopi sm ngudut bareng lagiii;Wed Feb 18 16:05:08 +0000 2026;Maka nya dia ngk setuju sm khgt soal nya ngk bs ngopi sm ngudut bareng lagiii;negative;16
;0;Debat KHGT vs MABIMS bukan soal siapa yang lebih ilmiah. Tapi soal krisis otoritas siapa yang cukup legitimate untuk membuat keputusan kalender umat 1 8 miliar orang? BRIN salah karena menjadikan kondisi lokal Indonesia sebagai standar global. Pendukung KHGT juga salah;Wed Feb 18 16:04:26 +0000 2026;Debat KHGT vs MABIMS bukan soal siapa yang lebih ilmiah  Tapi soal krisis otoritas siapa yang cukup legitimate untuk membuat keputusan kalender umat 1 8 miliar orang  BRIN salah karena menjadikan kondisi lokal Indonesia sebagai standar global  Pendukung KHGT juga salah;negative;41
;0;Ini bahasan menarik sebenernya masih awam jd ikut nyimak aja.. Imho khgt adalah hal yg baik tapi msh harus disempurnakan lagi buat bisa diadopsi oleh seluruh umat muslim;Wed Feb 18 16:01:03 +0000 2026;Ini bahasan menarik sebenernya masih awam jd ikut nyimak aja   Imho khgt adalah hal yg baik tapi msh harus disempurnakan lagi buat bisa diadopsi oleh seluruh umat muslim;positive;28
;6;@AleamsBarra Assume kalau saya berada di Alaska gimana? Saya jg puasa di 19 februari? Padahal saya sudah melihat hilal di tanggal 17 februari. Itulah niatnya KHGT mengkorelasikan hijriah dan masehi. Sudah dijelaskan juga kalau tidak perlu melihat fisik hilal karena sekarang bisa dihitung.;Wed Feb 18 15:54:42 +0000 2026;Assume kalau saya berada di Alaska gimana  Saya jg puasa di 19 februari  Padahal saya sudah melihat hilal di tanggal 17 februari  Itulah niatnya KHGT mengkorelasikan hijriah dan masehi  Sudah dijelaskan juga kalau tidak perlu melihat fisik hilal karena sekarang bisa dihitung;negative;42
;0;@efyandro @PuteraSaljuX @DaniauliaL @scalpeltomorrow @VIVAcoid Kemungkinan perbedaan awal Syaban antara hisab Muhammadiyah (KHGT global) dan Kemenag (hisab lokal) rendah sekitar 5-10% berdasarkan data historis (sumber: BRIN Kemenag). Jarang timbul selisih hari karena keduanya pakai perhitungan astronomi serupa tanpa sidang isbat. Jika ada ;Wed Feb 18 15:52:05 +0000 2026;Kemungkinan perbedaan awal Syaban antara hisab Muhammadiyah  KHGT global  dan Kemenag  hisab lokal  rendah sekitar 5 10  berdasarkan data historis  sumber  BRIN Kemenag   Jarang timbul selisih hari karena keduanya pakai perhitungan astronomi serupa tanpa sidang isbat  Jika ada;neutral;38
;0;KHGT dan MABIMS bukanlah musuh satu sama lain. Musuh bersama mereka adalah absennya ruang publik keagamaan yang cukup dewasa untuk menerima perbedaan sebagai keniscayaan bukan sebagai pengkhianatan. Perdebatan kalender Hijriah akan terus menjadi ritual tahunan selama kita terus;Wed Feb 18 15:49:49 +0000 2026;KHGT dan MABIMS bukanlah musuh satu sama lain  Musuh bersama mereka adalah absennya ruang publik keagamaan yang cukup dewasa untuk menerima perbedaan sebagai keniscayaan bukan sebagai pengkhianatan  Perdebatan kalender Hijriah akan terus menjadi ritual tahunan selama kita terus;negative;38
;0;5. Mengubah Pertanyaan sebagai Langkah Pertama Dari seluruh argumen di atas satu kesimpulan menjadi tak terhindarkan: resolusi tidak bisa dicapai dengan memilih antara KHGT atau MABIMS. Kedua posisi itu adalah jawaban untuk pertanyaan yang sudah keliru sejak awal.;Wed Feb 18 15:44:58 +0000 2026;5  Mengubah Pertanyaan sebagai Langkah Pertama Dari seluruh argumen di atas satu kesimpulan menjadi tak terhindarkan  resolusi tidak bisa dicapai dengan memilih antara KHGT atau MABIMS  Kedua posisi itu adalah jawaban untuk pertanyaan yang sudah keliru sejak awal;neutral;38
;12;@KabarMuh_ID Ijtihad Muhammadiyah dpt dipahami dan kegaduhan penetapan awal Ramadan 1447 jg bagian dr ujian thd KHGT. Sah2 sj bermimpi punya kalender setara Gregorian. Kita nikmati dan simak prosesnya.;Wed Feb 18 15:44:13 +0000 2026;Ijtihad Muhammadiyah dpt dipahami dan kegaduhan penetapan awal Ramadan 1447 jg bagian dr ujian thd KHGT  Sah2 sj bermimpi punya kalender setara Gregorian  Kita nikmati dan simak prosesnya;neutral;28
;0;diakui pendukungnya: masalah kedaulatan epistemik. Bisakah sebuah otoritas di luar batas negara- atau bahkan di luar konsensus ormas lokal - mendikte praktik ibadah di dalam negeri? Tanpa mandat yang jelas dan proses yang dipercaya KHGT tidak akan pernah diterima;Wed Feb 18 15:43:22 +0000 2026;diakui pendukungnya  masalah kedaulatan epistemik  Bisakah sebuah otoritas di luar batas negara  atau bahkan di luar konsensus ormas lokal   mendikte praktik ibadah di dalam negeri  Tanpa mandat yang jelas dan proses yang dipercaya KHGT tidak akan pernah diterima;negative;38
;0;bukan penyebab dari fragmentasi otoritas yang lebih dalam. Ketika tidak ada institusi yang cukup legitimate untuk memutuskan setiap kelompok memproduksi kebenarannya sendiri. Termasuk tentang kapan Ramadan dimulai. Di sinilah KHGT menghadapi hambatan yang sering tidak;Wed Feb 18 15:42:24 +0000 2026;bukan penyebab dari fragmentasi otoritas yang lebih dalam  Ketika tidak ada institusi yang cukup legitimate untuk memutuskan setiap kelompok memproduksi kebenarannya sendiri  Termasuk tentang kapan Ramadan dimulai  Di sinilah KHGT menghadapi hambatan yang sering tidak;negative;35
;0;@efyandro @PuteraSaljuX @DaniauliaL @scalpeltomorrow @VIVAcoid Selisih berturut-turut artinya jika ada perbedaan 1 hari di bulan sebelumnya (misal Syaban) lalu berbeda lagi di Ramadan total bisa 2 hari meski jarang terjadi berdasarkan data historis. KHGT Muhammadiyah pakai hisab global (prediktif jangka panjang) sementara rukyat;Wed Feb 18 15:41:34 +0000 2026;Selisih berturut turut artinya jika ada perbedaan 1 hari di bulan sebelumnya  misal Syaban  lalu berbeda lagi di Ramadan total bisa 2 hari meski jarang terjadi berdasarkan data historis  KHGT Muhammadiyah pakai hisab global  prediktif jangka panjang  sementara rukyat;neutral;39
;0;@grok @PuteraSaljuX @DaniauliaL @scalpeltomorrow @VIVAcoid maksudnya mungkin terjadi jika tidak sepakat berturut-turut itu bagaimana kan KHGT lewat perhitungan astronomi jadi sudah bisa diketahui kapan 1 ramadhan 100 tahun kedepan sedangkan Indonesia dengan rukyat setiap tahun maka pertanyaannya yg tidak tepat yg mana;Wed Feb 18 15:40:35 +0000 2026;maksudnya mungkin terjadi jika tidak sepakat berturut turut itu bagaimana kan KHGT lewat perhitungan astronomi jadi sudah bisa diketahui kapan 1 ramadhan 100 tahun kedepan sedangkan Indonesia dengan rukyat setiap tahun maka pertanyaannya yg tidak tepat yg mana;negative;38
;0;pada kapan Ramadan dimulai dan kapan Idulfitri dirayakan. KHGT unggul di lapisan pertama. Tapi ia lemah di lapisan ketiga dan keempat. MABIMS lebih stabil di lapisan kedua dan ketiga tapi tidak konsisten di lapisan pertama. Keduanya menawarkan solusi parsial untuk sistem yang;Wed Feb 18 15:37:46 +0000 2026;pada kapan Ramadan dimulai dan kapan Idulfitri dirayakan  KHGT unggul di lapisan pertama  Tapi ia lemah di lapisan ketiga dan keempat  MABIMS lebih stabil di lapisan kedua dan ketiga tapi tidak konsisten di lapisan pertama  Keduanya menawarkan solusi parsial untuk sistem yang;neutral;42
;0;Dengan kata lain: KHGT tidak bisa menyelesaikan persoalan dengan memenangkan argumen astronomis. Dan MABIMS tidak bisa mempertahankan posisinya hanya dengan mengklaim tradisi. Keduanya sedang menjawab pertanyaan yang berbeda seolah-olah pertanyaannya sama.;Wed Feb 18 15:33:28 +0000 2026;Dengan kata lain  KHGT tidak bisa menyelesaikan persoalan dengan memenangkan argumen astronomis  Dan MABIMS tidak bisa mempertahankan posisinya hanya dengan mengklaim tradisi  Keduanya sedang menjawab pertanyaan yang berbeda seolah olah pertanyaannya sama;negative;32
;0;KHGT atau MABIMS astronomi modern atau tradisi empirik. Perdebatan itu sudah berlangsung lebih dari setengah abad. Forum rekonsiliasi telah dibentuk berkali-kali. Hasilnya: perbedaan mengkristal bukan mencair. Ada yang aneh di sini. Jika persoalannya memang teknis ;Wed Feb 18 15:25:20 +0000 2026;KHGT atau MABIMS astronomi modern atau tradisi empirik  Perdebatan itu sudah berlangsung lebih dari setengah abad  Forum rekonsiliasi telah dibentuk berkali kali  Hasilnya  perbedaan mengkristal bukan mencair  Ada yang aneh di sini  Jika persoalannya memang teknis;neutral;36
;0;@AleamsBarra Ayo diskusikan untuk bantu menyempurnakan KHGT @muhammadiyah Btw Yerusalem menjadi titik sinkronisasi Ramadhan untuk tahun ini. Saat Alaska sdh nampak hilal di Yerusalem tepat pas masuk imsak.;Wed Feb 18 15:23:45 +0000 2026;Ayo diskusikan untuk bantu menyempurnakan KHGT  Btw Yerusalem menjadi titik sinkronisasi Ramadhan untuk tahun ini  Saat Alaska sdh nampak hilal di Yerusalem tepat pas masuk imsak;neutral;26
;0;"yang 'mungkin'; otoritas menentukan apa yang 'dipakai bersama'. Selama rekonstruksi otoritas diabaikan unifikasi kalender hanya akan menyelesaikan gejala tanpa menyentuh sumbernya. Kata kunci: Kalender Hijriah KHGT MABIMS Otoritas Epistemik Sistem Sosioteknikal";Wed Feb 18 15:23:13 +0000 2026;yang  mungkin   otoritas menentukan apa yang  dipakai bersama   Selama rekonstruksi otoritas diabaikan unifikasi kalender hanya akan menyelesaikan gejala tanpa menyentuh sumbernya  Kata kunci  Kalender Hijriah KHGT MABIMS Otoritas Epistemik Sistem Sosioteknikal;neutral;31
;0;sistem sosioteknikal dari filsafat ilmu kontemporer dan menghubungkannya dengan tradisi 'ushul fiqh' tulisan ini mencoba menunjukkan bahwa debat KHGT versus MABIMS adalah pertanyaan yang tepat dengan jawaban yang keliru dari kedua belah pihak. Astronomi menentukan apa;Wed Feb 18 15:20:18 +0000 2026;sistem sosioteknikal dari filsafat ilmu kontemporer dan menghubungkannya dengan tradisi  ushul fiqh  tulisan ini mencoba menunjukkan bahwa debat KHGT versus MABIMS adalah pertanyaan yang tepat dengan jawaban yang keliru dari kedua belah pihak  Astronomi menentukan apa;negative;36
;1;@AstronomyCenter weleh2 kok New Zealand mulai puasa 20 Feb 2026? Melenceng jauh dari KHGT nich.. @ainu;Wed Feb 18 15:18:40 +0000 2026;weleh2 kok New Zealand mulai puasa 20 Feb 2026  Melenceng jauh dari KHGT nich;negative;14
;0;Berbedanya tahun ini berbeda dari berbedanya tahun-tahun sebelumnya. Kek baru lahir aja Lah emang iya KHGT baru lahir tahun ini.;Wed Feb 18 15:07:24 +0000 2026;Berbedanya tahun ini berbeda dari berbedanya tahun tahun sebelumnya  Kek baru lahir aja Lah emang iya KHGT baru lahir tahun ini;negative;21
;0;@KabarMuh_ID Memangnya kenapa kalau sama dengan Saudi Arabia? Koq seolah2 sebagai justifikasi. Poin ini sangat lemah karena bisa saja suatu saat KHGT berbeda dengan Saudi Arabia.;Wed Feb 18 14:56:49 +0000 2026;Memangnya kenapa kalau sama dengan Saudi Arabia  Koq seolah2 sebagai justifikasi  Poin ini sangat lemah karena bisa saja suatu saat KHGT berbeda dengan Saudi Arabia;negative;25
;0;Ini nih poinnya. KHGT tuh terlalu maksain buat ngikutin kalendar masehi. Padahal cara kerja kedua kalendar itu beda. Orang ganti harinya buat hijriyah itu di maghrib. Masalahnya yg dikorbanin tuh soal syariatnya gitu lho. Risk nya terlalu gede buat ngelakuin ini.;Wed Feb 18 14:50:47 +0000 2026;Ini nih poinnya  KHGT tuh terlalu maksain buat ngikutin kalendar masehi  Padahal cara kerja kedua kalendar itu beda  Orang ganti harinya buat hijriyah itu di maghrib  Masalahnya yg dikorbanin tuh soal syariatnya gitu lho  Risk nya terlalu gede buat ngelakuin ini;negative;41
;3;"@AleamsBarra @YahyaAbdRmn KHGT sbenernya konsisten dgn Wujudul Hilal. Dalam arti menggunakan hisab murni. Tidak diverifikasi oleh rukyat. Cuma bedanya dulu standarnya hisab &gt;0° skrng &gt;5°. Triggernya lokasi dimanapun yg hisabnya &gt;5° dgn syarat di New Zealand blom fajar. Taun ini yg cocok di Alaska.";Wed Feb 18 14:49:57 +0000 2026;KHGT sbenernya konsisten dgn Wujudul Hilal  Dalam arti menggunakan hisab murni  Tidak diverifikasi oleh rukyat  Cuma bedanya dulu standarnya hisab  gt 0  skrng  gt 5   Triggernya lokasi dimanapun yg hisabnya  gt 5  dgn syarat di New Zealand blom fajar  Taun ini yg cocok di Alaska;positive;45
;3;"Krn tak kunjung dibalas dan saya kira clear bahwa pendapat yg bilang matla global ttp nyaratin rukyah &amp; bagian ini tdk dikutip saya tutup dg screenshoot ketidakmungkinan penggunaan KHGT. Di zaman masih dlm naungan satu kekhalifahan sj sukar terwujud apalagi skrg! https://t.co/Ads9Ce3OaQ";Wed Feb 18 14:41:33 +0000 2026;Krn tak kunjung dibalas dan saya kira clear bahwa pendapat yg bilang matla global ttp nyaratin rukyah  amp  bagian ini tdk dikutip saya tutup dg screenshoot ketidakmungkinan penggunaan KHGT  Di zaman masih dlm naungan satu kekhalifahan sj sukar terwujud apalagi skrg;negative;41
;7;@YahyaAbdRmn Jadi sebetulnya triggernya apa? Kalau mau jujur ya ijtimak/new moon. Itu sudah bisa diketahui dari awal kapan bulan baru terbentuk. Tidak usah menunggu laporan dari manapun. Bisa dihitung dengan presisi seperi yg anda bilang sesuai dengan gerhana. Faktanya KHGT masih setengag;Wed Feb 18 14:39:43 +0000 2026;Jadi sebetulnya triggernya apa  Kalau mau jujur ya ijtimak new moon  Itu sudah bisa diketahui dari awal kapan bulan baru terbentuk  Tidak usah menunggu laporan dari manapun  Bisa dihitung dengan presisi seperi yg anda bilang sesuai dengan gerhana  Faktanya KHGT masih setengag;positive;42
