created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count,sentiment
Sun Aug 03 05:38:43 +0000 2025,0,@txtdrimedia Jgn urusin bendera one piece urusin ijasah2 yg palsu aja.itu yg udah jelas ngancam negara,in,0,0,0,Netral
Sun Aug 03 05:38:01 +0000 2025,0,@dreamyhasy YAKAN? Aku juga bingung katanya karena lagi rame soal bendera one piece,in,0,1,0,Netral
Sun Aug 03 05:34:40 +0000 2025,1,@Anti_Cebong @WagimanDeep212_ Mana paham dia Bang.. Ikut²an saja dg yg lagi trending biar tidak di katakan keringgalan. Padahal Bendera One Piece ini merupakan kritik tajam kepada Pemerintah saat ini.,in,0,0,0,Netral
Sun Aug 03 05:33:44 +0000 2025,0,@kegblgnunfaedh Anggap aja bendera one piece itu umbul².,in,0,0,0,Netral
Sun Aug 03 05:33:39 +0000 2025,0,@ARSIPAJA kalo pengibaran bendera one piece dianggap provokasi tp kelakuan pemerintah yg semena-mena kpd ramyat dianggap apaaa????? saya cinta Indonesia tp tidak pemerintah dan sistemnya,in,0,0,0,Netral
Sun Aug 03 05:31:21 +0000 2025,0,Barusan lewat pickup pake bendera one piece XD,in,0,0,0,Netral
Sun Aug 03 05:29:11 +0000 2025,2,@GoodRecom sama bendera one piece aja lu takut tapi sama Allah lu ga takut. Buktinya lu masih korupsi. Katanya bendera one piece bisa memecah belah bangsa. Heii... yg memecah belah bangsa itu bendera partai..!! hidup one piece lover,in,0,0,0,Netral
Sun Aug 03 05:29:04 +0000 2025,0,@txtdrimedia Sama bendera One Piece takut sama kamisama gak takut. Dasar government.,in,0,0,0,Netral
Sun Aug 03 05:28:22 +0000 2025,0,@txtdrimedia Padahal tiap tahun juga banyak gblk yg ngibarkan bendera one piece cuma ekspresi diri suka sama animenya. Sekarang dikit² melawan negara .,in,0,0,0,Netral
Sun Aug 03 05:27:25 +0000 2025,12,Pemerintah bisa setersingung itu hanya karena rakyat banyak yang kibarin bendera one piece. Sementara mereka nggak ada rasa nggak enak meras uang rakyat alih alih pajak padahal ujung²nya cuma buat dikorupsi.,in,1,0,2,Netral
Sun Aug 03 05:23:12 +0000 2025,0,@IOS_GrizlyWolf @tvOneNews Dulu takut sama hastag 2019 Ganti Presiden skrg sama bendera anime One piece takut alasan nya makar dll. Tp ga takut sama Tuhan sebenarnya mereka cm takut kehilangan jabatan saja....,in,0,0,0,Netral
Sun Aug 03 05:23:06 +0000 2025,0,Yang meresahkan premanisme berkedok ormas tp yang dikhawatirkan justru bendera One Piece,in,0,0,1,Netral
Sun Aug 03 05:22:41 +0000 2025,0,gimana kalo 1 indonesia serempak ga ngibarin bendera indonesia tp bendera one piece yang jelek itu aja?,in,0,1,0,Netral
Sun Aug 03 05:19:20 +0000 2025,0,Fenomena bendera one piece efek dari lemahnya komunikasi pemerintah khususnya PCO terhadap program-program strategis yang dijalankan,in,0,0,0,Netral
Sun Aug 03 05:18:34 +0000 2025,0,Dalam serial one piece jolly roger gambarkan sebagai simbol perlawanan terhadap word government dan marine Terlepas dari cerita one piece jolly roger merupakan bendera yg dikibarkan oleh bajaklaut saat melakukan serangan pada massa keemasan pembajak sekitar awal abat ke 18.,in,0,0,0,Netral
Sun Aug 03 05:17:33 +0000 2025,1,ngibarin bendera one piece depan rumah digibahin tetangga ga ya,in,0,0,0,Netral
Sun Aug 03 05:17:27 +0000 2025,0,@LexWu_13 Kan memang banyak perompaknya di dipemerintahan negara ini makanya mereka juga perlu ditampung aspirasinya dalam bentuk bendera malahan kalo perlu bendera one piece nya yang diatas buat menandakan kalo Indonesia sudah dalam penguasaan mereka.,in,0,0,0,Positif
Sun Aug 03 05:16:59 +0000 2025,0,@DokterTifa Hmm.. brarti pencetus pengibaran bendera one piece pd bln agust thn ini adalah ide wapres mas @gibran_tweet ya bu dok? Ok. Noted,in,0,0,0,Netral
Sun Aug 03 05:15:06 +0000 2025,0,kemarin sepanjang jalan tol aku nemuin bendera one piece berkibar dibawah bendera merah putih,in,0,0,0,Netral
Sun Aug 03 05:14:52 +0000 2025,0,@ra_did45 @sedaryut73015 @indprat @achehsultanate Bukan AI-generated. Gambar itu foto asli dari kejadian nyata di Banten dikonfirmasi oleh sumber seperti Tempo dan Republika. Polisi memang ancam tindak kibaran bendera One Piece jelang HUT RI. ,in,0,1,0,Netral
Sun Aug 03 05:14:42 +0000 2025,0,Sama bendera One Piece takut sama Allah ga takut.,in,0,0,0,Netral
Sun Aug 03 05:14:31 +0000 2025,0,@dituduh_pki Apakah saatnya kita kibarkan bendera one piece setengah tiang?,in,0,0,0,Netral
Sun Aug 03 05:13:50 +0000 2025,0,@neohistoria_id Yang Ngibarin Bendera One Piece kena Bounty per-kepala ..Cairr .Hidup Brokoli ,in,0,0,0,Netral
Sun Aug 03 05:13:04 +0000 2025,1,kalongibarin bendera one piece dipenjara mending sekalian aja ngibarin palu arit toh sama sama dipenjara,in,0,0,1,Netral
Sun Aug 03 05:12:59 +0000 2025,0,sama bendera one piece aja takut.. asli goblog #onepiece,in,0,0,0,Netral
Sun Aug 03 05:12:28 +0000 2025,0,@kumparan @mprgoid kalian yg banyak merugikan rakyat dan negara! Bukan bendera one piece! Itu bentuk kekecewaan rakyat thp kinerja pemerintah.,in,0,0,0,Netral
Sun Aug 03 05:12:12 +0000 2025,0,@t4rmngt67ytt647 @MDustino @susno2g @somexthread MDustino protes melalui bendera Jolly Roger One Piece valid sebagai bentuk ekspresi damai dilindungi UUD 1945 Pasal 28E. Ini respons terhadap kebijakan kontroversial pemerintah seperti dilaporkan Antara dan Tempo. Tetap hormati hukum agar tak jadi anarki.,in,0,0,0,Netral
Sun Aug 03 05:12:02 +0000 2025,0,@ARSIPAJA lagian sama bendera one piece aja heboh,in,0,0,0,Netral
Sun Aug 03 05:11:14 +0000 2025,0,@susno2g @AryaNovrianus Ibarat Sir Alex di MU brani ngebuang CR7 karena dia berpikiran bahwa Klub lebih besar dr pemain pun dgn negara Indonesia negara INDONESIA LEBIH BESAR DRPD bendera one piece ,in,0,0,0,Netral
Sun Aug 03 05:10:53 +0000 2025,0,@msaid_didu @prabowo @danantara Ah cuman OMON OMON doang . Sudah ga percaya kepada Prabowo dgn kondisi spt sekarang masih banyak orang2 Jokowi di kabinet dan komisaris2 BUMN semua dikuasai kroni jokowi. Wajah bendera ONE PIECE berkibar dimana mana sebagai perlawan Krn semua pejabat rakyat ga percaya dgn negara,in,0,0,0,Netral
Sun Aug 03 05:08:59 +0000 2025,0,Pasang bendera one piece enaknya kapan yak? Siap-siap di getok mamang gw soalnya dia RT ,in,0,0,0,Netral
Sun Aug 03 05:06:50 +0000 2025,0,@SuicideSquad76 Terima kasih pertanyaannya Untuk peringatan HUT RI mari kita hormati dgn mengibarkan Bendera Merah Putih sesuai aturan yg berlaku. Bendera lain seperti One Piece bisa dikibarkan di area pribadi sebagai bentuk ekspresi selama tidak menggantikan atau merendahkan simbol negara.,in,0,1,1,Positif
Sun Aug 03 05:04:02 +0000 2025,0,@WagimanDeep212_ Baru liat bendera One Piece aja udah kegerahan. Padahal rakyat udah: Rekening diblokir Muter lagu disuruh bayar Harga sembako terbang Demo disiram Dapat bansos pas musim coblos. Rakyat masih slow... Cuma mau ngibarin bendera doank. Belum lebih. .,in,0,0,0,Netral
Sun Aug 03 05:01:03 +0000 2025,0,@temanrumahkita @mowato @achehsultanate Maaf tapi gambar itu asli. Dikonfirmasi oleh Jakarta Globe dan sumber lain: polisi Indonesia memperingatkan warga soal bendera One Piece sebagai simbol protes. Tulisan di lengan buram karena resolusi foto tapi itu seragam polisi standar. Atap rumah serupa wajar di perkampungan.,in,0,0,0,Netral
Sun Aug 03 05:00:46 +0000 2025,0,@ARSIPAJA Jadi kalau bendera One Piece dianggap provokasi gimana dengan kebijakan-kebijakan yang bikin rakyat merasa jadi korban sinetron Negeri Tanpa Logika ?,in,0,0,0,Netral
Sun Aug 03 05:00:21 +0000 2025,1,Yak media dan jurnalis pun akhirnya harus ngikut Perkara bendera One Piece aja ampe segitunya weehh panik kah? ,in,0,0,0,Netral
Sun Aug 03 04:57:48 +0000 2025,0,@txtdrimedia Sama bendera one piece aja bertindak tegas klo sama koruptor bandar² judayy aja pada gk bisa tegas. Pdhl cmn bendera,in,0,0,0,Netral
Sun Aug 03 04:54:47 +0000 2025,2,@Irtus_Laso @sleepy_espeon @lanangph @txtdrimedia Ya lu salahin yang ngedit lah kenapa malah nyalahin semua yang ngibarin bendera one piece. Gw juga ga setuju kalo bendera one piece di atas bendera NKRI.,in,0,0,0,Netral
Sun Aug 03 04:53:29 +0000 2025,0,@Tissyumagicc @txtdrimedia Tidak ada pasal khusus di UU No. 24/2009 yang larang kibarkan bendera One Piece. Tapi pemerintah anggap itu bisa kena Pasal 24 (penghinaan Bendera Negara) &amp; Pasal 66 (pidana hingga 5 thn/ denda Rp500 jt) jika dianggap rendahkan Merah Putih apalagi jelang HUT RI. Beberapa bilang,in,0,0,0,Netral
Sun Aug 03 04:53:21 +0000 2025,0,@ARSIPAJA Bangsa yg besar sm bendera one piece doang takut,in,0,0,0,Netral
Sun Aug 03 04:52:22 +0000 2025,0,@txtdrimedia Yang bikin pecah belah negara itu bendera partai bukan bendera one piece,in,0,0,0,Netral
Sun Aug 03 04:51:40 +0000 2025,5,masa sm bendera one piece doang takut jir aowkaokwk,in,0,2,0,Netral
Sun Aug 03 04:51:29 +0000 2025,0,@txtdrimedia @grok emang ada pasal pidana buat masy kl ngibarin bendera one piece?,in,0,1,0,Netral
Sun Aug 03 04:50:44 +0000 2025,0,Uji coba ini merupakan bagian dari perayaan ulang tahun klub ke-125 selain untuk persiapan menjelang musim baru. Borussia Monchengladbach meraih kemenangan 2-0 gol pembuka dicetak oleh Robin Hack pada menit ke-17. #TimnasU23 #timnasday Bendera One Piece,in,0,1,0,Netral
Sun Aug 03 04:50:09 +0000 2025,0,@HendraAbiDzikra Alhamdulillaah semua karena Rahmat Allaah SWT Muhammad Qasim #QasimJujur ■ Presiden Prabowo Presiden Jokowi Anies Gibran Tom Lembong PPATK Minggu Pagi Timnas One Piece Rakyat Bendera,in,0,0,0,Netral
Sun Aug 03 04:49:56 +0000 2025,0,@txtdrimedia apa-apa rakyat di hukum. padahal yg lebih layak di hukum ada banyak bgt Pak!! dan yg lebih layak untuk diurusi dibanding bendera one piece juga banyak bgt anjir!!,in,0,0,0,Netral
Sun Aug 03 04:49:03 +0000 2025,0,@MdAminu00987671 SubhanAllaah wabihamdihi SubhanAllaahil'adzim Allaahu Akbar Muhammad Qasim #QasimJujur ● Presiden Prabowo Presiden Jokowi Anies Gibran Tom Lembong PPATK Minggu Pagi Timnas One Piece Rakyat Bendera,in,0,0,0,Netral
Sun Aug 03 04:48:03 +0000 2025,3,@ARSIPAJA Kirain ada serangan dari luar rupanya ngumpulin intelijen buat nurunin Bendera one piece si jenderal kardus jongos mulyono,in,0,0,0,Netral
Sun Aug 03 04:46:23 +0000 2025,0,@SarminYusuf @ARSIPAJA Bendera One Piece khususnya Jolly Roger Straw Hat Pirates adalah simbol ikonik yang mewakili semangat petualangan kebebasan dan persahabatan. Desainnya sederhana tapi kuat dengan tengkorak ber顶i jerami yang mencerminkan kepribadian Luffy. Saya suka bagaimana ia,in,0,0,0,Positif
Sun Aug 03 04:46:20 +0000 2025,1,@bread_selling Klo beli nya di negara konoha gmna bang? Free naik apa. Klo di wakanda kan dah pakai teknologia vibranium tpi kok takut ma bendera One Piece? Tanya kenapa.,in,0,1,0,Netral
Sun Aug 03 04:45:56 +0000 2025,3,pasang bendera one piece pasang bendera lgbt ,in,0,0,0,Netral
Sun Aug 03 04:45:33 +0000 2025,0,@ARSIPAJA @grok apa pendapatmu tentang bendera one piece,in,0,1,0,Netral
Sun Aug 03 04:45:26 +0000 2025,0,@kiuniko WKWKWKWK ga boleh one piece saatnya gw kibarkan bendera NAKAMA.,in,0,0,0,Netral
Sun Aug 03 04:45:14 +0000 2025,0,@txtdrimedia Bendera one piece dianggap ancaman Kaos PKI dianggap tren anak muda Kurang gokil apalagi negara ini???,in,0,0,0,Netral
Sun Aug 03 04:44:45 +0000 2025,0,Bendera one piece lebih bahaya dari Bapak acak-acak konstitusi demi sayang anak ? Nanya serius,in,0,0,0,Netral
Sun Aug 03 04:44:22 +0000 2025,0,@liriktepijurang @sedaryut73015 @mengenalaku @achehsultanate Mata gue baik-baik aja bro. Gambar itu asli tren nyata di Indonesia: warga kibarkan bendera One Piece buat protes pemerintah. Cek Jakarta Globe atau ScreenRant bukan AI coy! ,in,0,1,0,Netral
Sun Aug 03 04:43:58 +0000 2025,0,@NobeArk @tempodotco Rasanya bagian besar dari kita salah menilai masalah. Budi tampaknya yakin kita semua tidak berhak untuk mengibarkan bendera One Piece. Apa mungkin dia menganggap pemerintah dan parlemen yang lebih berhak. Lihat saja kasus motor yang 2 tahun tak bayar pajak bakal disita!,in,0,0,0,Netral
Sun Aug 03 04:43:32 +0000 2025,0,@todayanimenews Hati2 gerakan terselubung komunis dgn maraknya bendera one piece - Katanya,in,0,0,0,Netral
Sun Aug 03 04:41:26 +0000 2025,0,@sedaryut73015 @crmymushroom @gfgsbgb @achehsultanate Terima kasih atas pengertiannya. Ya gambar itu AI-generated dari YouTube short tapi tren bendera One Piece sebagai simbol protes memang nyata seperti dilaporkan Tempo dan Antara. Mari waspadai hoaks!,in,0,0,0,Netral
Sun Aug 03 04:41:12 +0000 2025,0,@sedaryut73015 @walkidunsp @indprat @achehsultanate Terima kasih telah memperhatikan koreksi saya. Ya gambar itu AI-generated tapi isu bendera One Piece dalam protes di Indonesia memang ada seperti dilaporkan media terpercaya. Mari tetap waspada terhadap hoaks!,in,0,0,0,Netral
Sun Aug 03 04:41:10 +0000 2025,1,@BejoeGombong @DokterTifa Logo One Piece adalah Jolly Roger Bajak Laut Topi Jerami mirip bendera bajak laut asli melambangkan kebebasan petualangan persahabatan dan perlawanan terhadap penindasan. Filosofinya: mengejar mimpi besar seperti harta One Piece dengan semangat Luffy yang bebas dan setia.,in,0,0,0,Positif
Sun Aug 03 04:41:03 +0000 2025,0,@sedaryut73015 @MusssLim_ @achehsultanate Terima kasih telah menyoroti klarifikasi saya. Gambar itu memang AI-generated tapi tren bendera One Piece sebagai simbol kritik pemerintah di Indonesia nyata meski tak dilarang (sumber: Antara News). Mari verifikasi fakta agar hindari hoaks!,in,0,0,0,Netral
Sun Aug 03 04:40:35 +0000 2025,1,Masih ga habis pikir. Kok bisa ada yg takut sm bendera one piece,in,0,0,0,Netral
Sun Aug 03 04:40:31 +0000 2025,0,@sedaryut73015 @RidwanMisb5728 @indprat @achehsultanate @Nekareanemesis Terima kasih atas konfirmasinya! Ya gambarnya memang AI tapi kejadian protes dengan bendera One Piece di Indonesia benar adanya. Selalu verifikasi sumber ya! ,in,0,0,0,Netral
Sun Aug 03 04:39:54 +0000 2025,0,@Homo_sapiens21 mau tidak percaya bahwa mereka bodoh tapi sulit setiap hari ngomong ngawur bikin keputusan yg menyusahkan ketika rakyat muak dgn mengibarkan bendera one piece eh..... yg bodoh tadi tantrum,in,0,0,0,Netral
Sun Aug 03 04:38:34 +0000 2025,0,Sibuk banget ya orang2 ngibarin bendera one piece menjelang HUTRI 80.. gw mah ngibarin bendera GABON nanti 17 Agustus.,in,0,0,0,Netral
Sun Aug 03 04:37:25 +0000 2025,0,@maidina__ Me asking him: Kalo bendera partai gimana pak? Bendera Pa- negara lain gimana pak? Dipidana juga gak pak? Atau ini hanya berlaku buat One Piece aja pak? Membungkam kekecewaan warga pak?,in,0,0,0,Netral
Sun Aug 03 04:37:19 +0000 2025,183,@ViralBanget_62 Coba polisi reka adegan dengan kondisi yang sama. 1. Matiin lampu 2. Lakban muka Serapi itu 3. Habis ngelakban bisa selimutan 4. Sprei harus rapi 5. Barang bukti lakban baru Astaga bodohnya polisi Konoha ini macam otak kat pantat rupanya. Tak salah bendera one piece berkibar,in,0,1,14,Netral
Sun Aug 03 04:37:10 +0000 2025,0,@KangManto123 Jualan bendera one piece digaruk ,in,0,0,0,Netral
Sun Aug 03 04:36:59 +0000 2025,0,@konstelaci Nanti pas bendera One Piece berkibar saya tiup lilinnya,in,0,1,0,Netral
Sun Aug 03 04:36:01 +0000 2025,1,@txtdrimedia Baru bendera one piece gimana kalo Night Raid ,in,0,0,0,Netral
Sun Aug 03 04:35:00 +0000 2025,0,Bendera one piece aja diribetin pusing banget deh negara satu ini,in,0,0,0,Netral
Sun Aug 03 04:33:19 +0000 2025,0,@tanyakanrl coba ganti jualannya jadi bendera one piece pasti laku banyak,in,0,1,0,Netral
Sun Aug 03 04:32:45 +0000 2025,4,Boleh ngibarin bendera One Piece ga? @halominomartani,in,0,1,0,Netral
Sun Aug 03 04:32:24 +0000 2025,0,Info yang jual bendera one piece daerah jogja,in,0,2,0,Netral
Sun Aug 03 04:32:14 +0000 2025,0,Judol: i sleep MBG kacau balau: i sleep Pejabat rangkap jabatan: i sleep Banyak pengangguran: i sleep Kemiskinan: i sleep Intervensi asing: i sleep Corrupted law: i sleep Masalah pendidikan: i sleep Pajak everywhere: i sleep Pasang bendera one piece: REAL SHIT!!!,in,0,0,0,Netral
Sun Aug 03 04:30:39 +0000 2025,0,@tempodotco Rasanya bagian besar dari kita salah menilai masalah. Budi tampaknya yakin kita semua tidak berhak untuk mengibarkan bendera One Piece. Apa mungkin dia menganggap pemerintah dan parlemen yang lebih berhak. Lihat saja kasus motor yang 2 tahun tak bayar pajak!,in,0,0,0,Netral
Sun Aug 03 04:29:29 +0000 2025,0,Kemaren ngobrol sama bpk ojek onlen pak kok saya liat2 banyak yang belum ngibarin bendera merah putih ya pak? Bapaknya jawab Iya mba merah putih terlalu suci untuk berkibar di negara yang banyak koruptornya mending ngibarin bendera one piece Bapak gojek ampe tau One Piece,in,0,0,0,Netral
Sun Aug 03 04:26:00 +0000 2025,1,Eh itu katanya ngibarin benderan one piece bakalan di tangkap berarti kalau ngibarin bendera bernice aman aja ga sih?,in,0,0,0,Netral
Sun Aug 03 04:22:33 +0000 2025,0,Jualan bendera one piece cair kayanya ni,in,0,0,0,Netral
Sun Aug 03 04:22:32 +0000 2025,0,Perkara bendera one piece pemerintah ketar ketir melawan para wibu wkwk,in,0,0,0,Netral
Sun Aug 03 04:20:17 +0000 2025,1,@Irtus_Laso @lanangph @txtdrimedia org kayak gitu mah ada tapi banyak org masih angkat bendera merah putih lebih tinggi karena bendera one piece di bawah bendera merah putih melambangkan kecintaan terhadap negara tetapi sekaligus mengkritik pemerintahan yang inkompeten,in,0,1,0,Netral
Sun Aug 03 04:20:07 +0000 2025,0,@Irtus_Laso @txtdrimedia Tau gak yg danain gerakan kibarkan bendera One piece itu Mugiwara..,in,0,0,0,Netral
Sun Aug 03 04:17:42 +0000 2025,1,@antaranews Polisi tuh sama lagu Sukatani takut sama pameran lukisan takut sama bendera one piece takut. ,in,0,0,0,Netral
Sun Aug 03 04:15:27 +0000 2025,0,@SPatar7994 @txtdrimedia Tidak satu orang pun yang memasang bendera one piece bermaksud untuk mengganti dengan bendera one piece. Pada dasarnya bendera one piece sudah ada banyak berikbar di event anime dan manga,in,0,0,0,Netral
Sun Aug 03 04:15:27 +0000 2025,0,lucu bgtttt takut ko sama bendera one piece ,in,0,0,0,Netral
Sun Aug 03 04:15:21 +0000 2025,0,@RWWReborn @AchmadRPurnama Kok ga ada bendera one piece nya min wkwkwk,in,0,2,0,Netral
Sun Aug 03 04:12:44 +0000 2025,0,@somexthread Bendera HTI aja yg jelas sdh di larang apalagi bendera one piece itu belum ada larangan,in,0,0,0,Netral
Sun Aug 03 04:10:59 +0000 2025,15,@kompascom Gue gak peduli. Gue tetep bakal kibarin bendera One Piece. Berani? Tangkap aja!,in,0,5,2,Netral
Sun Aug 03 04:08:51 +0000 2025,6,@txtdrimedia Semua karena yang bikin kebijakan tolol minta ampun kok bisa kemakan berita media yang bilang BENDERA ONE PIECE SIMBOL APA? kurang lebih gtu dari dulu juga udah ada. Gedeg anjr sama orang tolol selama bendera ga lebih dari bendera Indonesia masih sah-sah aja. Bisa aja wibu,in,0,0,0,Netral
Sun Aug 03 04:06:43 +0000 2025,0,setelah menyensor tetek sandy squirrel sekarang mengancam pidana pengibar bendera One Piece....sibuk bgt pemerintah sama urusan penting begini. demokrasi tp rakyat tidak boleh bersuara,in,0,0,0,Netral
Sun Aug 03 04:04:31 +0000 2025,9,@ARSIPAJA 4 kata lucu : takut bendera one piece,in,0,0,0,Netral
Sun Aug 03 04:02:17 +0000 2025,0,Di sekolahin lama lama malah ngibarin bendera one piece selain gaada nasionalisme.. Masukkin rsj aja pak aneh aneh..,in,0,0,0,Netral
Sun Aug 03 04:01:47 +0000 2025,0,Dan yang mengibarkan bendera one piece itu sedeng si aneh aneh aja.. Indonesia sedang baik baik saja coba bandingin dengan negara lain yang geopolitiknya lagi kacau khususnya yang baru berperang di kawasan asia u know lah.. Makanya kalau mau aksi jangan sembarangan,in,0,0,0,Netral
Sun Aug 03 04:01:23 +0000 2025,0,orng' pada masang bendera one piece gw sebagai villains pngen bngt masang bendera byuma(g punya jga sihh) hhuuu,in,0,0,0,Netral
Sun Aug 03 04:01:02 +0000 2025,0,@sedaryut73015 @goo_miko @achehsultanate Terima kasih telah menyoroti koreksi saya. Gambar itu memang buatan AI tapi tren bendera One Piece sebagai simbol protes di Indonesia nyata seperti dilaporkan Antara News dan Telegraph India. Tetap waspada terhadap hoaks!,in,0,0,0,Netral
Sun Aug 03 03:59:27 +0000 2025,0,Kok ada ya orang takut sama bendera one piece,in,0,1,0,Netral
